,acousticness,analysis_url,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,title,track_href,type,uri,valence
0,0.0447,https://api.spotify.com/v1/audio-analysis/5AvvyeUnd0SAU5PyaLIhVY,Tom Hangs,0.631,189640,0.925,house,5AvvyeUnd0SAU5PyaLIhVY,0.0773,8,0.133,-4.123,0,0.0423,125.993,4,Blessed - Avicii Edit,https://api.spotify.com/v1/tracks/5AvvyeUnd0SAU5PyaLIhVY,audio_features,spotify:track:5AvvyeUnd0SAU5PyaLIhVY,0.414
1,0.0254,https://api.spotify.com/v1/audio-analysis/6WaBSLUShG3BpQUpXr0CVR,Tom Hangs,0.727,407467,0.938,house,6WaBSLUShG3BpQUpXr0CVR,0.671,8,0.0642,-5.318,0,0.0766,126.011,4,Blessed - Avicii Mix,https://api.spotify.com/v1/tracks/6WaBSLUShG3BpQUpXr0CVR,audio_features,spotify:track:6WaBSLUShG3BpQUpXr0CVR,0.695
2,0.15,https://api.spotify.com/v1/audio-analysis/5bYqZ85zQUisli2BQMnDPl,CAZZETTE,0.698,189732,0.854,house,5bYqZ85zQUisli2BQMnDPl,9.39e-06,3,0.0705,-3.428,1,0.058,127.957,4,Weapon (Radio Edit),https://api.spotify.com/v1/tracks/5bYqZ85zQUisli2BQMnDPl,audio_features,spotify:track:5bYqZ85zQUisli2BQMnDPl,0.81
3,0.000444,https://api.spotify.com/v1/audio-analysis/1AiijHH5wJNQ9Yf3quoCnW,CAZZETTE,0.799,347349,0.803,house,1AiijHH5wJNQ9Yf3quoCnW,0.462,11,0.151,-5.668,0,0.139,127.989,4,Endorphine (Instrumental Mix),https://api.spotify.com/v1/tracks/1AiijHH5wJNQ9Yf3quoCnW,audio_features,spotify:track:1AiijHH5wJNQ9Yf3quoCnW,0.639
4,0.00599,https://api.spotify.com/v1/audio-analysis/1dgXdQLDzRujGDkGsxSY1I,CAZZETTE,0.751,390479,0.577,house,1dgXdQLDzRujGDkGsxSY1I,0.00278,4,0.084,-5.073,0,0.0677,128.001,4,I Surrender (Extended Mix),https://api.spotify.com/v1/tracks/1dgXdQLDzRujGDkGsxSY1I,audio_features,spotify:track:1dgXdQLDzRujGDkGsxSY1I,0.187
5,0.0682,https://api.spotify.com/v1/audio-analysis/0TDLuuLlV54CkRRUOahJb4,David Guetta,0.602,245053,0.796,house,0TDLuuLlV54CkRRUOahJb4,0.12,0,0.15,-3.657,0,0.103,126.06,4,Titanium (feat. Sia),https://api.spotify.com/v1/tracks/0TDLuuLlV54CkRRUOahJb4,audio_features,spotify:track:0TDLuuLlV54CkRRUOahJb4,0.265
6,0.0488,https://api.spotify.com/v1/audio-analysis/6T27IN7Ai94BeDv6PPCmoC,David Guetta,0.704,199680,0.793,house,6T27IN7Ai94BeDv6PPCmoC,0.0,8,0.575,-2.266,1,0.0591,127.96,4,Turn Me On (feat. Nicki Minaj),https://api.spotify.com/v1/tracks/6T27IN7Ai94BeDv6PPCmoC,audio_features,spotify:track:6T27IN7Ai94BeDv6PPCmoC,0.412
7,0.0841,https://api.spotify.com/v1/audio-analysis/1SgdUjvppHnIp6L7DZSnwc,David Guetta,0.492,222500,0.857,house,1SgdUjvppHnIp6L7DZSnwc,7.82e-06,7,0.344,-2.634,1,0.0655,129.973,4,She Wolf (Falling to Pieces) (feat. Sia),https://api.spotify.com/v1/tracks/1SgdUjvppHnIp6L7DZSnwc,audio_features,spotify:track:1SgdUjvppHnIp6L7DZSnwc,0.393
8,0.227,https://api.spotify.com/v1/audio-analysis/3UN6cIn3VIyg0z1LCuFSum,David Guetta,0.608,208133,0.614,house,3UN6cIn3VIyg0z1LCuFSum,4.06e-06,2,0.157,-3.727,1,0.0285,127.884,4,Without You (feat. Usher),https://api.spotify.com/v1/tracks/3UN6cIn3VIyg0z1LCuFSum,audio_features,spotify:track:3UN6cIn3VIyg0z1LCuFSum,0.402
9,0.0463,https://api.spotify.com/v1/audio-analysis/4f3uZW3Wc1uO2cN4WJs5nu,David Guetta,0.67,209533,0.939,house,4f3uZW3Wc1uO2cN4WJs5nu,1.1e-06,9,0.335,-2.06,1,0.0427,127.946,4,I Can Only Imagine (feat. Chris Brown & Lil Wayne),https://api.spotify.com/v1/tracks/4f3uZW3Wc1uO2cN4WJs5nu,audio_features,spotify:track:4f3uZW3Wc1uO2cN4WJs5nu,0.264
10,0.173,https://api.spotify.com/v1/audio-analysis/5YPMEOJ58kfl56VHxTgwx3,David Guetta,0.691,201000,0.921,house,5YPMEOJ58kfl56VHxTgwx3,0.0,8,0.331,-1.702,0,0.0533,130.072,4,Play Hard (feat. Ne-Yo & Akon),https://api.spotify.com/v1/tracks/5YPMEOJ58kfl56VHxTgwx3,audio_features,spotify:track:5YPMEOJ58kfl56VHxTgwx3,0.8
11,0.0124,https://api.spotify.com/v1/audio-analysis/2KGJmBU3OHPIsksbXK3qBN,Jack Back,0.509,189520,0.8,house,2KGJmBU3OHPIsksbXK3qBN,0.0,1,0.32,-3.785,1,0.0422,126.073,4,"Wild One Two (feat. David Guetta, Nicky Romero & Sia) - Compilation Edit",https://api.spotify.com/v1/tracks/2KGJmBU3OHPIsksbXK3qBN,audio_features,spotify:track:2KGJmBU3OHPIsksbXK3qBN,0.265
12,0.0206,https://api.spotify.com/v1/audio-analysis/043vxbUHxQErHDIe7zuC0O,David Guetta,0.532,227107,0.814,house,043vxbUHxQErHDIe7zuC0O,0.0,8,0.124,-2.507,1,0.0579,128.022,4,Just One Last Time (feat. Taped Rai),https://api.spotify.com/v1/tracks/043vxbUHxQErHDIe7zuC0O,audio_features,spotify:track:043vxbUHxQErHDIe7zuC0O,0.208
13,0.00131,https://api.spotify.com/v1/audio-analysis/5EWMmyErW4NEeb7EUGfume,David Guetta,0.451,231200,0.894,house,5EWMmyErW4NEeb7EUGfume,0.000162,8,0.136,-3.378,1,0.0487,127.962,4,In My Head (feat. Nervo),https://api.spotify.com/v1/tracks/5EWMmyErW4NEeb7EUGfume,audio_features,spotify:track:5EWMmyErW4NEeb7EUGfume,0.396
14,0.055,https://api.spotify.com/v1/audio-analysis/7ks6AZmFcm3Y6PGGxGSmlB,David Guetta,0.666,194840,0.876,house,7ks6AZmFcm3Y6PGGxGSmlB,0.0,3,0.259,-3.078,1,0.0414,129.884,4,Where Them Girls At (feat. Nicki Minaj & Flo Rida),https://api.spotify.com/v1/tracks/7ks6AZmFcm3Y6PGGxGSmlB,audio_features,spotify:track:7ks6AZmFcm3Y6PGGxGSmlB,0.552
15,0.00572,https://api.spotify.com/v1/audio-analysis/55VzNhbcf0Gxf6qRCUAV01,David Guetta,0.668,192276,0.829,house,55VzNhbcf0Gxf6qRCUAV01,0.0,11,0.358,-2.748,0,0.0334,127.0,4,Little Bad Girl (feat. Taio Cruz & Ludacris),https://api.spotify.com/v1/tracks/55VzNhbcf0Gxf6qRCUAV01,audio_features,spotify:track:55VzNhbcf0Gxf6qRCUAV01,0.648
16,0.0697,https://api.spotify.com/v1/audio-analysis/7LpT54RUvN0IvDGIxiwHwS,Snoop Dogg,0.822,196453,0.749,house,7LpT54RUvN0IvDGIxiwHwS,0.000273,7,0.0732,-5.563,1,0.0285,130.005,4,Sweat (Snoop Dogg vs. David Guetta) - David Guetta Remix,https://api.spotify.com/v1/tracks/7LpT54RUvN0IvDGIxiwHwS,audio_features,spotify:track:7LpT54RUvN0IvDGIxiwHwS,0.707
17,0.0119,https://api.spotify.com/v1/audio-analysis/4PQA5I8Qf99He3SBKtl4Tf,David Guetta,0.725,192667,0.879,house,4PQA5I8Qf99He3SBKtl4Tf,3.5e-05,11,0.367,-3.336,0,0.0551,128.03,4,Crank It Up (feat. Akon),https://api.spotify.com/v1/tracks/4PQA5I8Qf99He3SBKtl4Tf,audio_features,spotify:track:4PQA5I8Qf99He3SBKtl4Tf,0.638
18,0.0529,https://api.spotify.com/v1/audio-analysis/4O2FKTkt3ST7ARIcdI69NI,David Guetta,0.733,219840,0.665,house,4O2FKTkt3ST7ARIcdI69NI,0.0,0,0.225,-3.958,1,0.0291,128.015,4,Nothing Really Matters (feat. will.i.am),https://api.spotify.com/v1/tracks/4O2FKTkt3ST7ARIcdI69NI,audio_features,spotify:track:4O2FKTkt3ST7ARIcdI69NI,0.632
19,0.0288,https://api.spotify.com/v1/audio-analysis/7Fw0jmqsgMyD7MezLrFTE8,Afrojack,0.787,203453,0.889,house,7Fw0jmqsgMyD7MezLrFTE8,3.35e-06,1,0.562,-4.125,1,0.037,110.038,4,I Just Wanna F. (feat. Timbaland & Dev),https://api.spotify.com/v1/tracks/7Fw0jmqsgMyD7MezLrFTE8,audio_features,spotify:track:7Fw0jmqsgMyD7MezLrFTE8,0.293
20,0.01,https://api.spotify.com/v1/audio-analysis/4XoixmemUvnf5ooowJ62kc,David Guetta,0.739,221973,0.705,house,4XoixmemUvnf5ooowJ62kc,0.0,10,0.25,-5.797,0,0.0414,128.026,4,Night of Your Life (feat. Jennifer Hudson),https://api.spotify.com/v1/tracks/4XoixmemUvnf5ooowJ62kc,audio_features,spotify:track:4XoixmemUvnf5ooowJ62kc,0.349
21,0.0138,https://api.spotify.com/v1/audio-analysis/1sRCCA27Ogwy3MUGeJsYa2,David Guetta,0.624,206280,0.721,house,1sRCCA27Ogwy3MUGeJsYa2,2.11e-05,2,0.444,-5.844,1,0.027,131.913,4,Repeat (feat. Jessie J),https://api.spotify.com/v1/tracks/1sRCCA27Ogwy3MUGeJsYa2,audio_features,spotify:track:1sRCCA27Ogwy3MUGeJsYa2,0.604
22,0.0034,https://api.spotify.com/v1/audio-analysis/14GjTzurOPyaxusQvJxokJ,David Guetta,0.562,240000,0.882,house,14GjTzurOPyaxusQvJxokJ,0.123,11,0.55,-4.356,0,0.0604,125.985,4,Every Chance We Get We Run (feat. Tegan & Sara),https://api.spotify.com/v1/tracks/14GjTzurOPyaxusQvJxokJ,audio_features,spotify:track:14GjTzurOPyaxusQvJxokJ,0.694
23,0.00064,https://api.spotify.com/v1/audio-analysis/0PCRR19Pf4iiuvSrPxtQ0x,David Guetta,0.59,360960,0.8,house,0PCRR19Pf4iiuvSrPxtQ0x,0.902,1,0.0512,-5.044,0,0.0437,127.994,4,Sunshine,https://api.spotify.com/v1/tracks/0PCRR19Pf4iiuvSrPxtQ0x,audio_features,spotify:track:0PCRR19Pf4iiuvSrPxtQ0x,0.219
24,0.0191,https://api.spotify.com/v1/audio-analysis/6i7fGIyktBDlEe4PlpiU0Q,David Guetta,0.591,316867,0.804,house,6i7fGIyktBDlEe4PlpiU0Q,0.0729,1,0.245,-6.374,0,0.0692,127.991,4,Lunar,https://api.spotify.com/v1/tracks/6i7fGIyktBDlEe4PlpiU0Q,audio_features,spotify:track:6i7fGIyktBDlEe4PlpiU0Q,0.275
25,0.0388,https://api.spotify.com/v1/audio-analysis/12dBXUbgyQdYv8TOVQubLw,David Guetta,0.82,247507,0.95,house,12dBXUbgyQdYv8TOVQubLw,0.0123,6,0.176,-3.327,0,0.0625,127.995,4,What the F***,https://api.spotify.com/v1/tracks/12dBXUbgyQdYv8TOVQubLw,audio_features,spotify:track:12dBXUbgyQdYv8TOVQubLw,0.133
26,0.00301,https://api.spotify.com/v1/audio-analysis/2x6hopxvQkOzZTBdEMyUO2,David Guetta,0.691,330013,0.982,house,2x6hopxvQkOzZTBdEMyUO2,0.195,2,0.244,-2.894,1,0.13,128.03,4,Metropolis,https://api.spotify.com/v1/tracks/2x6hopxvQkOzZTBdEMyUO2,audio_features,spotify:track:2x6hopxvQkOzZTBdEMyUO2,0.364
27,0.0339,https://api.spotify.com/v1/audio-analysis/0cDTCma0cfyXGhOdjD5rnj,David Guetta,0.376,269040,0.809,house,0cDTCma0cfyXGhOdjD5rnj,0.0965,5,0.688,-3.905,1,0.168,121.887,4,The Alphabeat,https://api.spotify.com/v1/tracks/0cDTCma0cfyXGhOdjD5rnj,audio_features,spotify:track:0cDTCma0cfyXGhOdjD5rnj,0.147
28,0.00768,https://api.spotify.com/v1/audio-analysis/4m9Fc8ZCfl1ILchJ47CmKR,David Guetta,0.577,253347,0.914,house,4m9Fc8ZCfl1ILchJ47CmKR,2.13e-06,1,0.364,-2.52,1,0.133,126.099,4,Metro Music,https://api.spotify.com/v1/tracks/4m9Fc8ZCfl1ILchJ47CmKR,audio_features,spotify:track:4m9Fc8ZCfl1ILchJ47CmKR,0.243
29,0.0566,https://api.spotify.com/v1/audio-analysis/2KxRauNqahX7034OR2oAG6,David Guetta,0.559,225227,0.904,house,2KxRauNqahX7034OR2oAG6,0.00175,1,0.26,-3.934,1,0.0595,130.012,4,Toy Story,https://api.spotify.com/v1/tracks/2KxRauNqahX7034OR2oAG6,audio_features,spotify:track:2KxRauNqahX7034OR2oAG6,0.359
30,0.03,https://api.spotify.com/v1/audio-analysis/3MswKmq4eSEJToBPfeJjop,David Guetta,0.44,256880,0.88,house,3MswKmq4eSEJToBPfeJjop,0.806,0,0.0416,-4.978,1,0.449,169.312,5,The Future,https://api.spotify.com/v1/tracks/3MswKmq4eSEJToBPfeJjop,audio_features,spotify:track:3MswKmq4eSEJToBPfeJjop,0.682
31,0.0117,https://api.spotify.com/v1/audio-analysis/2t4SQDOXu89qm0WW4TwGgD,David Guetta,0.728,289213,0.674,house,2t4SQDOXu89qm0WW4TwGgD,0.889,9,0.0522,-6.763,0,0.0558,127.976,4,Dreams,https://api.spotify.com/v1/tracks/2t4SQDOXu89qm0WW4TwGgD,audio_features,spotify:track:2t4SQDOXu89qm0WW4TwGgD,0.166
32,0.0128,https://api.spotify.com/v1/audio-analysis/6ElXX89QyYhYtrqdZasbTh,David Guetta,0.679,280613,0.935,house,6ElXX89QyYhYtrqdZasbTh,0.842,0,0.0391,-4.981,1,0.0346,130.005,4,Paris,https://api.spotify.com/v1/tracks/6ElXX89QyYhYtrqdZasbTh,audio_features,spotify:track:6ElXX89QyYhYtrqdZasbTh,0.158
33,0.206,https://api.spotify.com/v1/audio-analysis/2PoF7HKzwz2qTMFrLapLTi,David Guetta,0.707,313613,0.894,house,2PoF7HKzwz2qTMFrLapLTi,0.738,10,0.141,-4.588,1,0.0912,129.084,4,Glasgow,https://api.spotify.com/v1/tracks/2PoF7HKzwz2qTMFrLapLTi,audio_features,spotify:track:2PoF7HKzwz2qTMFrLapLTi,0.538
34,0.439,https://api.spotify.com/v1/audio-analysis/6G0RXhQJGDnjgUdbQfBZRk,Calvin Harris,0.483,109107,0.494,house,6G0RXhQJGDnjgUdbQfBZRk,0.535,9,0.0756,-8.922,0,0.0509,160.054,4,Green Valley,https://api.spotify.com/v1/tracks/6G0RXhQJGDnjgUdbQfBZRk,audio_features,spotify:track:6G0RXhQJGDnjgUdbQfBZRk,0.226
35,0.0334,https://api.spotify.com/v1/audio-analysis/36cmM3MBMWWCFIiQ90U4J8,Calvin Harris,0.779,222187,0.963,house,36cmM3MBMWWCFIiQ90U4J8,0.493,2,0.664,-2.125,0,0.0399,127.941,4,Bounce (feat. Kelis) - Radio Edit,https://api.spotify.com/v1/tracks/36cmM3MBMWWCFIiQ90U4J8,audio_features,spotify:track:36cmM3MBMWWCFIiQ90U4J8,0.759
36,0.000972,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,Calvin Harris,0.707,206413,0.924,house,1gihuPhrLraKYrJMAEONyc,0.00703,7,0.204,-2.842,1,0.031,127.937,4,Feel So Close - Radio Edit,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,audio_features,spotify:track:1gihuPhrLraKYrJMAEONyc,0.919
37,0.0234,https://api.spotify.com/v1/audio-analysis/0385HqYimoTQaHZP17KwG1,Calvin Harris,0.738,215520,0.776,house,0385HqYimoTQaHZP17KwG1,0.0018,1,0.0775,-4.808,1,0.0392,127.984,4,We Found Love (feat. Rihanna),https://api.spotify.com/v1/tracks/0385HqYimoTQaHZP17KwG1,audio_features,spotify:track:0385HqYimoTQaHZP17KwG1,0.608
38,0.00131,https://api.spotify.com/v1/audio-analysis/7B1Dl3tXqySkB8OPEwVvSu,Calvin Harris,0.596,234360,0.952,house,7B1Dl3tXqySkB8OPEwVvSu,0.0,7,0.598,-4.364,1,0.0873,127.945,4,We'll Be Coming Back (feat. Example),https://api.spotify.com/v1/tracks/7B1Dl3tXqySkB8OPEwVvSu,audio_features,spotify:track:7B1Dl3tXqySkB8OPEwVvSu,0.571
39,0.000594,https://api.spotify.com/v1/audio-analysis/4GlFGnToMsIrjHx73i0dTz,Calvin Harris,0.807,127733,0.793,house,4GlFGnToMsIrjHx73i0dTz,0.845,6,0.918,-5.398,1,0.101,112.017,4,Mansion,https://api.spotify.com/v1/tracks/4GlFGnToMsIrjHx73i0dTz,audio_features,spotify:track:4GlFGnToMsIrjHx73i0dTz,0.105
40,0.00139,https://api.spotify.com/v1/audio-analysis/0uqMUcdMvQtNQLO4jVockW,Calvin Harris,0.546,219653,0.887,house,0uqMUcdMvQtNQLO4jVockW,0.0424,5,0.606,-4.694,0,0.0799,125.983,4,Iron,https://api.spotify.com/v1/tracks/0uqMUcdMvQtNQLO4jVockW,audio_features,spotify:track:0uqMUcdMvQtNQLO4jVockW,0.436
41,0.41,https://api.spotify.com/v1/audio-analysis/05SBRd4fXgn8FX7bf8BCAE,Calvin Harris,0.695,234507,0.869,house,05SBRd4fXgn8FX7bf8BCAE,0.0,8,0.237,-5.066,1,0.0483,124.989,4,I Need Your Love (feat. Ellie Goulding),https://api.spotify.com/v1/tracks/05SBRd4fXgn8FX7bf8BCAE,audio_features,spotify:track:05SBRd4fXgn8FX7bf8BCAE,0.58
42,0.0469,https://api.spotify.com/v1/audio-analysis/1oHxIPqJyvAYHy0PVrDU98,Calvin Harris,0.665,240347,0.886,house,1oHxIPqJyvAYHy0PVrDU98,6.24e-05,9,0.0525,-4.175,0,0.0514,128.062,4,Drinking from the Bottle (feat. Tinie Tempah),https://api.spotify.com/v1/tracks/1oHxIPqJyvAYHy0PVrDU98,audio_features,spotify:track:1oHxIPqJyvAYHy0PVrDU98,0.53
43,0.197,https://api.spotify.com/v1/audio-analysis/24LS4lQShWyixJ0ZrJXfJ5,Calvin Harris,0.573,212560,0.929,house,24LS4lQShWyixJ0ZrJXfJ5,0.000112,8,0.0567,-3.942,0,0.109,127.934,4,Sweet Nothing (feat. Florence Welch),https://api.spotify.com/v1/tracks/24LS4lQShWyixJ0ZrJXfJ5,audio_features,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,0.582
44,0.149,https://api.spotify.com/v1/audio-analysis/5oN8GXHYUkuzLuptAs5Gwp,Calvin Harris,0.856,107440,0.733,house,5oN8GXHYUkuzLuptAs5Gwp,0.649,11,0.0777,-2.473,1,0.0456,111.453,4,School,https://api.spotify.com/v1/tracks/5oN8GXHYUkuzLuptAs5Gwp,audio_features,spotify:track:5oN8GXHYUkuzLuptAs5Gwp,0.738
45,0.46,https://api.spotify.com/v1/audio-analysis/0LA52DYNmflyXhzlADekfG,Calvin Harris,0.777,152453,0.905,house,0LA52DYNmflyXhzlADekfG,0.0,9,0.13,-2.229,1,0.23,89.962,4,Here 2 China (feat. Dizzee Rascal),https://api.spotify.com/v1/tracks/0LA52DYNmflyXhzlADekfG,audio_features,spotify:track:0LA52DYNmflyXhzlADekfG,0.673
46,0.00777,https://api.spotify.com/v1/audio-analysis/4wkQmYpAaMe41Rc3sYZ7Vz,Calvin Harris,0.71,232800,0.882,house,4wkQmYpAaMe41Rc3sYZ7Vz,0.00771,4,0.294,-2.932,0,0.0595,128.016,4,Let's Go (feat. Ne-Yo),https://api.spotify.com/v1/tracks/4wkQmYpAaMe41Rc3sYZ7Vz,audio_features,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,0.875
47,0.000999,https://api.spotify.com/v1/audio-analysis/29d6Ve1skFZv710ZDibJNN,Calvin Harris,0.514,231240,0.987,house,29d6Ve1skFZv710ZDibJNN,0.935,9,0.343,-3.402,0,0.0592,125.956,4,Awooga,https://api.spotify.com/v1/tracks/29d6Ve1skFZv710ZDibJNN,audio_features,spotify:track:29d6Ve1skFZv710ZDibJNN,0.17
48,0.00262,https://api.spotify.com/v1/audio-analysis/1KtD0xaLAikgIt5tPbteZQ,Calvin Harris,0.725,247933,0.874,house,1KtD0xaLAikgIt5tPbteZQ,0.000412,0,0.0958,-3.715,0,0.0396,127.985,4,Thinking About You (feat. Ayah Marar),https://api.spotify.com/v1/tracks/1KtD0xaLAikgIt5tPbteZQ,audio_features,spotify:track:1KtD0xaLAikgIt5tPbteZQ,0.748
49,0.215,https://api.spotify.com/v1/audio-analysis/0AhRPDuVwHkLAACbPXidb3,OneRepublic,0.518,214067,0.783,house,0AhRPDuVwHkLAACbPXidb3,9.53e-06,2,0.14,-4.88,1,0.0406,125.985,4,If I Lose Myself - Alesso vs OneRepublic,https://api.spotify.com/v1/tracks/0AhRPDuVwHkLAACbPXidb3,audio_features,spotify:track:0AhRPDuVwHkLAACbPXidb3,0.152
50,0.00195,https://api.spotify.com/v1/audio-analysis/1KRH1AhRdmYh0OTZa5QAqn,Avicii,0.58,232925,0.743,house,1KRH1AhRdmYh0OTZa5QAqn,0.0133,6,0.129,-4.79,1,0.0412,125.007,4,You Make Me,https://api.spotify.com/v1/tracks/1KRH1AhRdmYh0OTZa5QAqn,audio_features,spotify:track:1KRH1AhRdmYh0OTZa5QAqn,0.515
51,0.00315,https://api.spotify.com/v1/audio-analysis/6xfcGCH80iEdutb2gVeuSf,McFly,0.498,209320,0.758,house,6xfcGCH80iEdutb2gVeuSf,0.0,9,0.246,-3.284,1,0.031,137.043,4,Sorry's Not Good Enough - Radio Edit,https://api.spotify.com/v1/tracks/6xfcGCH80iEdutb2gVeuSf,audio_features,spotify:track:6xfcGCH80iEdutb2gVeuSf,0.697
52,0.00821,https://api.spotify.com/v1/audio-analysis/5Sf3GyLEAzJXxZ5mbCPXTu,Mr. Probz,0.829,208133,0.51,house,5Sf3GyLEAzJXxZ5mbCPXTu,0.0014,5,0.0829,-9.334,0,0.0369,119.993,4,Waves - Robin Schulz Radio Edit,https://api.spotify.com/v1/tracks/5Sf3GyLEAzJXxZ5mbCPXTu,audio_features,spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,0.45
53,0.00355,https://api.spotify.com/v1/audio-analysis/7I0r8KSQ7qJoW78MWO3vzU,Tim Berg,0.782,456567,0.679,house,7I0r8KSQ7qJoW78MWO3vzU,0.867,7,0.318,-8.681,1,0.08,127.998,4,Alcoholic,https://api.spotify.com/v1/tracks/7I0r8KSQ7qJoW78MWO3vzU,audio_features,spotify:track:7I0r8KSQ7qJoW78MWO3vzU,0.04
54,0.000116,https://api.spotify.com/v1/audio-analysis/3OMlMgHL8Xxwpe0EEwUg5j,Thomas Gold,0.793,456000,0.752,house,3OMlMgHL8Xxwpe0EEwUg5j,0.815,8,0.0362,-8.189,0,0.0909,126.012,4,In Your Face - Abel Ramos Munich Love Mix,https://api.spotify.com/v1/tracks/3OMlMgHL8Xxwpe0EEwUg5j,audio_features,spotify:track:3OMlMgHL8Xxwpe0EEwUg5j,0.0335
55,0.0182,https://api.spotify.com/v1/audio-analysis/52CXnjLdHxN4BCZO1TZLPg,Veersus,0.748,407537,0.951,house,52CXnjLdHxN4BCZO1TZLPg,0.0142,10,0.657,-4.723,0,0.134,127.009,4,Dreamer - Main Vocal Mix,https://api.spotify.com/v1/tracks/52CXnjLdHxN4BCZO1TZLPg,audio_features,spotify:track:52CXnjLdHxN4BCZO1TZLPg,0.359
56,0.0406,https://api.spotify.com/v1/audio-analysis/4gZwH80k94JPYQFQ3OejzH,Dim Chris,0.782,435005,0.617,house,4gZwH80k94JPYQFQ3OejzH,0.472,8,0.0746,-8.544,0,0.144,127.966,4,Sometimes I Feel - Avicii's out of Miami Mix,https://api.spotify.com/v1/tracks/4gZwH80k94JPYQFQ3OejzH,audio_features,spotify:track:4gZwH80k94JPYQFQ3OejzH,0.501
57,0.111,https://api.spotify.com/v1/audio-analysis/0YLSHvVhcUTg8AIidJTXqa,Per QX,0.841,496641,0.497,house,0YLSHvVhcUTg8AIidJTXqa,0.855,10,0.0773,-9.705,0,0.164,128.024,4,Intensity - Albin Myers Remix,https://api.spotify.com/v1/tracks/0YLSHvVhcUTg8AIidJTXqa,audio_features,spotify:track:0YLSHvVhcUTg8AIidJTXqa,0.172
58,0.000272,https://api.spotify.com/v1/audio-analysis/04wFjRDmEsQz7o5eaFBuYi,Zoo Brazil,0.8,363750,0.971,house,04wFjRDmEsQz7o5eaFBuYi,0.774,6,0.0795,-2.323,1,0.0745,127.991,4,Tear the Club Up,https://api.spotify.com/v1/tracks/04wFjRDmEsQz7o5eaFBuYi,audio_features,spotify:track:04wFjRDmEsQz7o5eaFBuYi,0.632
59,0.00423,https://api.spotify.com/v1/audio-analysis/1TMKDxwlnPZiwSvEV6XHcA,Veerus,0.723,556875,0.668,house,1TMKDxwlnPZiwSvEV6XHcA,0.899,8,0.151,-7.267,1,0.0495,128.012,4,Fujiko - D.O.N.S. Remix,https://api.spotify.com/v1/tracks/1TMKDxwlnPZiwSvEV6XHcA,audio_features,spotify:track:1TMKDxwlnPZiwSvEV6XHcA,0.474
60,0.0338,https://api.spotify.com/v1/audio-analysis/5QiiIIIdCfjugfHcsAlFDw,David Tort,0.87,406000,0.714,house,5QiiIIIdCfjugfHcsAlFDw,0.873,6,0.0781,-8.265,0,0.0893,127.986,4,Lost in Acid - Ausfahrt Mix,https://api.spotify.com/v1/tracks/5QiiIIIdCfjugfHcsAlFDw,audio_features,spotify:track:5QiiIIIdCfjugfHcsAlFDw,0.0541
61,0.0203,https://api.spotify.com/v1/audio-analysis/7txabfnyenOLGXDEr0YEA6,Zoo Brazil,0.792,421624,0.816,house,7txabfnyenOLGXDEr0YEA6,0.91,2,0.0479,-10.588,0,0.0595,128.046,3,Kalle - Norman Doray & Arno Cost Remix,https://api.spotify.com/v1/tracks/7txabfnyenOLGXDEr0YEA6,audio_features,spotify:track:7txabfnyenOLGXDEr0YEA6,0.241
62,0.02,https://api.spotify.com/v1/audio-analysis/1RzgRmxBR65T2IwQhNzuEz,Özgür Can,0.54,472325,0.404,house,1RzgRmxBR65T2IwQhNzuEz,0.861,0,0.0694,-11.814,1,0.108,125.164,4,Kimiya,https://api.spotify.com/v1/tracks/1RzgRmxBR65T2IwQhNzuEz,audio_features,spotify:track:1RzgRmxBR65T2IwQhNzuEz,0.198
63,0.0466,https://api.spotify.com/v1/audio-analysis/5yBQgGviByddUsVuOXmN4L,Henrik B,0.793,456960,0.481,house,5yBQgGviByddUsVuOXmN4L,0.805,4,0.0874,-9.675,0,0.123,125.004,4,Surefire,https://api.spotify.com/v1/tracks/5yBQgGviByddUsVuOXmN4L,audio_features,spotify:track:5yBQgGviByddUsVuOXmN4L,0.494
64,0.000314,https://api.spotify.com/v1/audio-analysis/47I8XWYzV8UoHXbCmekDNk,Tony Gomez,0.657,550000,0.558,house,47I8XWYzV8UoHXbCmekDNk,0.835,0,0.0761,-10.753,1,0.0511,126.993,4,Kosmo,https://api.spotify.com/v1/tracks/47I8XWYzV8UoHXbCmekDNk,audio_features,spotify:track:47I8XWYzV8UoHXbCmekDNk,0.148
65,0.0233,https://api.spotify.com/v1/audio-analysis/5k6gIHZYYnYErfx25PUL3i,Tony Gomez,0.788,525354,0.634,house,5k6gIHZYYnYErfx25PUL3i,0.927,1,0.165,-9.975,1,0.0606,126.995,4,Kosmic,https://api.spotify.com/v1/tracks/5k6gIHZYYnYErfx25PUL3i,audio_features,spotify:track:5k6gIHZYYnYErfx25PUL3i,0.0585
