,acousticness,analysis_url,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,title,track_href,type,uri,valence
0,0.00955,https://api.spotify.com/v1/audio-analysis/5RScucFoUuNzhLWwGWy05b,Armin van Buuren,0.642,527787,0.832,trance,5RScucFoUuNzhLWwGWy05b,0.048,5,0.124,-7.136,0,0.0499,135.101,4,Intense,https://api.spotify.com/v1/tracks/5RScucFoUuNzhLWwGWy05b,audio_features,spotify:track:5RScucFoUuNzhLWwGWy05b,0.114
1,0.0391,https://api.spotify.com/v1/audio-analysis/5GjnIpUlLGEIYk052ISOw9,Armin van Buuren,0.552,204360,0.831,trance,5GjnIpUlLGEIYk052ISOw9,2.93e-06,8,0.0632,-5.217,1,0.0298,129.889,5,This Is What It Feels Like,https://api.spotify.com/v1/tracks/5GjnIpUlLGEIYk052ISOw9,audio_features,spotify:track:5GjnIpUlLGEIYk052ISOw9,0.144
2,0.05,https://api.spotify.com/v1/audio-analysis/3lJbKB0A7wo8HbtlsQep76,Armin van Buuren,0.64,368640,0.754,trance,3lJbKB0A7wo8HbtlsQep76,0.0131,8,0.0754,-6.977,1,0.0394,128.001,4,Beautiful Life,https://api.spotify.com/v1/tracks/3lJbKB0A7wo8HbtlsQep76,audio_features,spotify:track:3lJbKB0A7wo8HbtlsQep76,0.456
3,0.149,https://api.spotify.com/v1/audio-analysis/57CtYFG1TD6AV4xlUa8dxp,Armin van Buuren,0.676,261813,0.913,trance,57CtYFG1TD6AV4xlUa8dxp,0.595,1,0.514,-5.838,1,0.05,129.994,4,Waiting For The Night,https://api.spotify.com/v1/tracks/57CtYFG1TD6AV4xlUa8dxp,audio_features,spotify:track:57CtYFG1TD6AV4xlUa8dxp,0.364
4,0.00333,https://api.spotify.com/v1/audio-analysis/4NPzTwu2qi5CfkxPXy7fIO,Armin van Buuren,0.618,391947,0.968,trance,4NPzTwu2qi5CfkxPXy7fIO,0.911,11,0.103,-5.898,1,0.04,130.007,4,Pulsar,https://api.spotify.com/v1/tracks/4NPzTwu2qi5CfkxPXy7fIO,audio_features,spotify:track:4NPzTwu2qi5CfkxPXy7fIO,0.0504
5,0.547,https://api.spotify.com/v1/audio-analysis/7aM2uzoy4tcaELdvGLtsDZ,Armin van Buuren,0.611,236095,0.592,trance,7aM2uzoy4tcaELdvGLtsDZ,0.00144,8,0.123,-8.235,0,0.0392,131.862,4,Sound Of The Drums,https://api.spotify.com/v1/tracks/7aM2uzoy4tcaELdvGLtsDZ,audio_features,spotify:track:7aM2uzoy4tcaELdvGLtsDZ,0.327
6,0.00592,https://api.spotify.com/v1/audio-analysis/2N2Mp4HjnYcmrZ2YqrKedy,Armin van Buuren,0.553,244067,0.861,trance,2N2Mp4HjnYcmrZ2YqrKedy,0.00144,10,0.107,-6.526,1,0.039,127.966,4,Alone,https://api.spotify.com/v1/tracks/2N2Mp4HjnYcmrZ2YqrKedy,audio_features,spotify:track:2N2Mp4HjnYcmrZ2YqrKedy,0.375
7,0.15,https://api.spotify.com/v1/audio-analysis/5FppOG2iMfnIuMY23qRUs7,Armin van Buuren,0.648,322400,0.848,trance,5FppOG2iMfnIuMY23qRUs7,0.145,1,0.036,-7.465,1,0.063,129.983,4,Turn This Love Around,https://api.spotify.com/v1/tracks/5FppOG2iMfnIuMY23qRUs7,audio_features,spotify:track:5FppOG2iMfnIuMY23qRUs7,0.683
8,0.0101,https://api.spotify.com/v1/audio-analysis/1O2GGgCCe7Qoo3h4XWVAGi,Armin van Buuren,0.616,395533,0.88,trance,1O2GGgCCe7Qoo3h4XWVAGi,0.638,0,0.27,-7.213,1,0.0468,134.002,4,Won't Let You Go,https://api.spotify.com/v1/tracks/1O2GGgCCe7Qoo3h4XWVAGi,audio_features,spotify:track:1O2GGgCCe7Qoo3h4XWVAGi,0.122
9,0.938,https://api.spotify.com/v1/audio-analysis/1qYSIeRpf8r1DaGKsXqTpn,Armin van Buuren,0.103,56613,0.122,trance,1qYSIeRpf8r1DaGKsXqTpn,0.938,0,0.0965,-27.569,1,0.0368,178.24,3,In 10 Years From Now,https://api.spotify.com/v1/tracks/1qYSIeRpf8r1DaGKsXqTpn,audio_features,spotify:track:1qYSIeRpf8r1DaGKsXqTpn,0.0514
10,0.00845,https://api.spotify.com/v1/audio-analysis/5dlmVFEhswX1I0704LlyiX,Armin van Buuren,0.434,387320,0.843,trance,5dlmVFEhswX1I0704LlyiX,0.935,11,0.329,-6.983,0,0.0437,132.01,3,Last Stop Before Heaven,https://api.spotify.com/v1/tracks/5dlmVFEhswX1I0704LlyiX,audio_features,spotify:track:5dlmVFEhswX1I0704LlyiX,0.0426
11,0.00913,https://api.spotify.com/v1/audio-analysis/2riuuNLUACGw6OYwXJEXGq,Armin van Buuren,0.692,401853,0.809,trance,2riuuNLUACGw6OYwXJEXGq,0.0322,7,0.114,-7.326,0,0.0448,131.989,4,Forever Is Ours,https://api.spotify.com/v1/tracks/2riuuNLUACGw6OYwXJEXGq,audio_features,spotify:track:2riuuNLUACGw6OYwXJEXGq,0.183
12,0.00874,https://api.spotify.com/v1/audio-analysis/0ZwOZYhdYelmk0aoqa8pC9,Armin van Buuren,0.587,420667,0.903,trance,0ZwOZYhdYelmk0aoqa8pC9,0.206,6,0.102,-8.045,1,0.0611,135.995,4,Love Never Came,https://api.spotify.com/v1/tracks/0ZwOZYhdYelmk0aoqa8pC9,audio_features,spotify:track:0ZwOZYhdYelmk0aoqa8pC9,0.224
13,0.00107,https://api.spotify.com/v1/audio-analysis/18ztxcAk0Un2AmVN7lzB7V,Armin van Buuren,0.554,349960,0.918,trance,18ztxcAk0Un2AmVN7lzB7V,0.845,4,0.115,-7.396,0,0.0436,137.983,4,Who's Afraid Of 138?!,https://api.spotify.com/v1/tracks/18ztxcAk0Un2AmVN7lzB7V,audio_features,spotify:track:18ztxcAk0Un2AmVN7lzB7V,0.0639
14,0.477,https://api.spotify.com/v1/audio-analysis/2hlebtoCRgHH0YV6Neb9lv,Armin van Buuren,0.172,192960,0.585,trance,2hlebtoCRgHH0YV6Neb9lv,0.784,7,0.0926,-7.522,1,0.0399,137.659,4,Reprise,https://api.spotify.com/v1/tracks/2hlebtoCRgHH0YV6Neb9lv,audio_features,spotify:track:2hlebtoCRgHH0YV6Neb9lv,0.0744
15,2.65e-05,https://api.spotify.com/v1/audio-analysis/1dC2z2opaBjNCRCt0n3VSp,Phynn,0.627,445253,0.898,trance,1dC2z2opaBjNCRCt0n3VSp,0.92,9,0.172,-6.646,0,0.0496,136.977,4,Lucid,https://api.spotify.com/v1/tracks/1dC2z2opaBjNCRCt0n3VSp,audio_features,spotify:track:1dC2z2opaBjNCRCt0n3VSp,0.684
16,0.000292,https://api.spotify.com/v1/audio-analysis/5YernL0zn04YiEE2lk9iM8,Phynn,0.615,496960,0.886,trance,5YernL0zn04YiEE2lk9iM8,0.741,9,0.087,-11.037,0,0.0357,135.013,4,Solitude,https://api.spotify.com/v1/tracks/5YernL0zn04YiEE2lk9iM8,audio_features,spotify:track:5YernL0zn04YiEE2lk9iM8,0.297
17,0.00032,https://api.spotify.com/v1/audio-analysis/5wN0oVE6GR1sVUsvGmMOCR,Markus Schulz,0.457,181821,0.885,trance,5wN0oVE6GR1sVUsvGmMOCR,0.794,5,0.328,-12.788,1,0.04,131.991,4,Rain - Radio Edit,https://api.spotify.com/v1/tracks/5wN0oVE6GR1sVUsvGmMOCR,audio_features,spotify:track:5wN0oVE6GR1sVUsvGmMOCR,0.113
18,2.86e-05,https://api.spotify.com/v1/audio-analysis/2017ux99IcphZBWS6Gnl0O,Markus Schulz,0.581,389647,0.784,trance,2017ux99IcphZBWS6Gnl0O,0.933,0,0.137,-6.433,1,0.0488,132.012,4,Rain - Extended Mix,https://api.spotify.com/v1/tracks/2017ux99IcphZBWS6Gnl0O,audio_features,spotify:track:2017ux99IcphZBWS6Gnl0O,0.103
19,5.34e-05,https://api.spotify.com/v1/audio-analysis/2ZAcg9aDUupXJJydjBGr2R,Markus Schulz,0.528,448528,0.722,trance,2ZAcg9aDUupXJJydjBGr2R,0.891,7,0.114,-7.14,0,0.0342,134.992,4,Rain - Phynn Remix,https://api.spotify.com/v1/tracks/2ZAcg9aDUupXJJydjBGr2R,audio_features,spotify:track:2ZAcg9aDUupXJJydjBGr2R,0.164
20,0.000192,https://api.spotify.com/v1/audio-analysis/0GEpr9BFeMcLifCOTsO7Rp,Markus Schulz,0.608,455250,0.57,trance,0GEpr9BFeMcLifCOTsO7Rp,0.855,7,0.0865,-9.164,1,0.0438,134.005,4,Rain - Space Rockerz Remix,https://api.spotify.com/v1/tracks/0GEpr9BFeMcLifCOTsO7Rp,audio_features,spotify:track:0GEpr9BFeMcLifCOTsO7Rp,0.268
21,0.0039,https://api.spotify.com/v1/audio-analysis/22DnBQIIXFPJNRGuNjWlSg,Infected Mushroom,0.651,440267,0.817,trance,22DnBQIIXFPJNRGuNjWlSg,0.394,2,0.197,-5.771,1,0.0654,145.01,4,Becoming Insane,https://api.spotify.com/v1/tracks/22DnBQIIXFPJNRGuNjWlSg,audio_features,spotify:track:22DnBQIIXFPJNRGuNjWlSg,0.594
22,0.0812,https://api.spotify.com/v1/audio-analysis/5vyCsPEV8ZR0alLAM0ogIg,Infected Mushroom,0.759,268120,0.654,trance,5vyCsPEV8ZR0alLAM0ogIg,0.000492,9,0.0682,-7.288,0,0.0899,99.989,4,Artillery,https://api.spotify.com/v1/tracks/5vyCsPEV8ZR0alLAM0ogIg,audio_features,spotify:track:5vyCsPEV8ZR0alLAM0ogIg,0.37
23,0.00122,https://api.spotify.com/v1/audio-analysis/5gZLtRAQOhH0T16GkZUT0C,Infected Mushroom,0.587,444907,0.841,trance,5gZLtRAQOhH0T16GkZUT0C,0.805,1,0.0942,-5.938,1,0.0418,144.989,4,Vicious Delicious,https://api.spotify.com/v1/tracks/5gZLtRAQOhH0T16GkZUT0C,audio_features,spotify:track:5gZLtRAQOhH0T16GkZUT0C,0.324
24,0.0258,https://api.spotify.com/v1/audio-analysis/48HelMaBXoGa2UxE6nDlqX,Infected Mushroom,0.594,521013,0.608,trance,48HelMaBXoGa2UxE6nDlqX,0.731,4,0.139,-7.264,0,0.0321,139.974,4,Heavyweight,https://api.spotify.com/v1/tracks/48HelMaBXoGa2UxE6nDlqX,audio_features,spotify:track:48HelMaBXoGa2UxE6nDlqX,0.152
25,0.0058,https://api.spotify.com/v1/audio-analysis/3w5lH18VTgWpVpXd5im236,Infected Mushroom,0.645,370760,0.752,trance,3w5lH18VTgWpVpXd5im236,0.903,5,0.145,-6.692,0,0.0571,145.001,4,Suliman,https://api.spotify.com/v1/tracks/3w5lH18VTgWpVpXd5im236,audio_features,spotify:track:3w5lH18VTgWpVpXd5im236,0.163
26,0.291,https://api.spotify.com/v1/audio-analysis/1lRALmu8nPk9Oauqfr8Gzl,Infected Mushroom,0.677,209440,0.672,trance,1lRALmu8nPk9Oauqfr8Gzl,0.0559,9,0.195,-7.362,1,0.0523,110.059,4,Forgive Me,https://api.spotify.com/v1/tracks/1lRALmu8nPk9Oauqfr8Gzl,audio_features,spotify:track:1lRALmu8nPk9Oauqfr8Gzl,0.718
27,0.0244,https://api.spotify.com/v1/audio-analysis/7BotkB2TY6bZdTzGtbwyTR,Infected Mushroom,0.436,413467,0.777,trance,7BotkB2TY6bZdTzGtbwyTR,0.751,4,0.489,-7.695,0,0.0607,145.011,4,Special Place,https://api.spotify.com/v1/tracks/7BotkB2TY6bZdTzGtbwyTR,audio_features,spotify:track:7BotkB2TY6bZdTzGtbwyTR,0.513
28,0.401,https://api.spotify.com/v1/audio-analysis/2ntN6o7TRexEwfWvhdOomH,Infected Mushroom,0.582,268653,0.512,trance,2ntN6o7TRexEwfWvhdOomH,0.00314,11,0.206,-8.036,0,0.037,145.038,4,In Front Of Me,https://api.spotify.com/v1/tracks/2ntN6o7TRexEwfWvhdOomH,audio_features,spotify:track:2ntN6o7TRexEwfWvhdOomH,0.377
29,0.000976,https://api.spotify.com/v1/audio-analysis/2DIvwPo4EQ2Vna0KQcNc3n,Infected Mushroom,0.752,390600,0.837,trance,2DIvwPo4EQ2Vna0KQcNc3n,0.865,11,0.0485,-8.333,0,0.0698,145.007,4,Eat It Raw,https://api.spotify.com/v1/tracks/2DIvwPo4EQ2Vna0KQcNc3n,audio_features,spotify:track:2DIvwPo4EQ2Vna0KQcNc3n,0.315
30,0.00434,https://api.spotify.com/v1/audio-analysis/36m5dracHpK3jlQlyJR3rF,Infected Mushroom,0.654,464027,0.898,trance,36m5dracHpK3jlQlyJR3rF,0.708,9,0.591,-5.626,0,0.0554,144.994,4,Change The Formality,https://api.spotify.com/v1/tracks/36m5dracHpK3jlQlyJR3rF,audio_features,spotify:track:36m5dracHpK3jlQlyJR3rF,0.68
31,0.00401,https://api.spotify.com/v1/audio-analysis/0Udm4CDcM4hSUqxtHzzzhS,Infected Mushroom,0.637,417080,0.862,trance,0Udm4CDcM4hSUqxtHzzzhS,0.819,5,0.535,-8.504,1,0.0427,145.027,4,Before,https://api.spotify.com/v1/tracks/0Udm4CDcM4hSUqxtHzzzhS,audio_features,spotify:track:0Udm4CDcM4hSUqxtHzzzhS,0.696
32,0.0171,https://api.spotify.com/v1/audio-analysis/1nbjKZklYT7Zk1MLEd9Jsb,Tastexperience,0.493,444000,0.774,trance,1nbjKZklYT7Zk1MLEd9Jsb,0.893,7,0.106,-10.812,0,0.0336,134.1,4,Tantrix,https://api.spotify.com/v1/tracks/1nbjKZklYT7Zk1MLEd9Jsb,audio_features,spotify:track:1nbjKZklYT7Zk1MLEd9Jsb,0.184
33,0.0145,https://api.spotify.com/v1/audio-analysis/0I6R6EVQgv85dzhAcZK2px,LN Movement,0.712,373933,0.74,trance,0I6R6EVQgv85dzhAcZK2px,0.862,4,0.0838,-13.184,0,0.038,134.976,4,Golden Desert (Part 2),https://api.spotify.com/v1/tracks/0I6R6EVQgv85dzhAcZK2px,audio_features,spotify:track:0I6R6EVQgv85dzhAcZK2px,0.574
34,0.244,https://api.spotify.com/v1/audio-analysis/292dNESqbckSpbInZeM85W,Kamaya Painters,0.653,390987,0.736,trance,292dNESqbckSpbInZeM85W,0.951,0,0.407,-12.139,1,0.0483,136.06,4,Summerbreeze,https://api.spotify.com/v1/tracks/292dNESqbckSpbInZeM85W,audio_features,spotify:track:292dNESqbckSpbInZeM85W,0.21
35,0.032,https://api.spotify.com/v1/audio-analysis/4Gt03UibI7Pzkzs1Xs1xQk,Rui Da Silva featuring Cassandra Fox,0.802,513794,0.878,trance,4Gt03UibI7Pzkzs1Xs1xQk,0.402,4,0.069,-7.725,0,0.0479,128.015,4,Touch Me,https://api.spotify.com/v1/tracks/4Gt03UibI7Pzkzs1Xs1xQk,audio_features,spotify:track:4Gt03UibI7Pzkzs1Xs1xQk,0.687
36,0.00024,https://api.spotify.com/v1/audio-analysis/5LlmQEhiXrEhUjQftO754a,Salt Tank,0.546,499080,0.953,trance,5LlmQEhiXrEhUjQftO754a,0.728,5,0.0779,-7.614,1,0.0412,134.005,4,Eugina (Michael Woods Remix),https://api.spotify.com/v1/tracks/5LlmQEhiXrEhUjQftO754a,audio_features,spotify:track:5LlmQEhiXrEhUjQftO754a,0.593
37,0.174,https://api.spotify.com/v1/audio-analysis/2HSVqSlE41lcLVwkyPpPHW,Cass and Slide,0.628,640527,0.889,trance,2HSVqSlE41lcLVwkyPpPHW,0.8,9,0.153,-9.429,0,0.073,133.962,4,Perception (New Vocal Mix),https://api.spotify.com/v1/tracks/2HSVqSlE41lcLVwkyPpPHW,audio_features,spotify:track:2HSVqSlE41lcLVwkyPpPHW,0.619
38,0.00188,https://api.spotify.com/v1/audio-analysis/0tQG7Uo4dLJOVvIPhBI1Yr,Mekka,0.635,410092,0.931,trance,0tQG7Uo4dLJOVvIPhBI1Yr,0.872,1,0.118,-8.419,1,0.0487,133.287,4,Diamondback,https://api.spotify.com/v1/tracks/0tQG7Uo4dLJOVvIPhBI1Yr,audio_features,spotify:track:0tQG7Uo4dLJOVvIPhBI1Yr,0.393
39,0.00226,https://api.spotify.com/v1/audio-analysis/3sAsFUBS5GjbgMMbdecIjF,BT,0.685,482853,0.742,trance,3sAsFUBS5GjbgMMbdecIjF,0.389,9,0.0869,-9.321,0,0.0316,136.012,4,"Dreaming (Lucid's 12"" Club Mix)",https://api.spotify.com/v1/tracks/3sAsFUBS5GjbgMMbdecIjF,audio_features,spotify:track:3sAsFUBS5GjbgMMbdecIjF,0.735
40,0.00206,https://api.spotify.com/v1/audio-analysis/3N7IOxiRvbX6u2so9Uh2LH,Baracoa,0.683,408453,0.946,trance,3N7IOxiRvbX6u2so9Uh2LH,0.869,11,0.162,-7.181,0,0.0419,140.02,4,Délirio (Venus Mix),https://api.spotify.com/v1/tracks/3N7IOxiRvbX6u2so9Uh2LH,audio_features,spotify:track:3N7IOxiRvbX6u2so9Uh2LH,0.456
41,0.00407,https://api.spotify.com/v1/audio-analysis/5a6I1QYowc7YNMwtiSPyGO,Fortress,0.741,473005,0.977,trance,5a6I1QYowc7YNMwtiSPyGO,0.811,0,0.0465,-8.965,1,0.0654,134.957,4,Angel Saved My Life (Mark Shimmon & 3RD Degree Bern's Mix),https://api.spotify.com/v1/tracks/5a6I1QYowc7YNMwtiSPyGO,audio_features,spotify:track:5a6I1QYowc7YNMwtiSPyGO,0.437
42,0.000884,https://api.spotify.com/v1/audio-analysis/2BisyV4lHRt6QITvLPFt8B,Ballroom,0.788,376640,0.657,trance,2BisyV4lHRt6QITvLPFt8B,0.898,1,0.0976,-11.37,1,0.0781,134.018,4,4AM (Marc O'Tool Remix),https://api.spotify.com/v1/tracks/2BisyV4lHRt6QITvLPFt8B,audio_features,spotify:track:2BisyV4lHRt6QITvLPFt8B,0.168
43,0.00279,https://api.spotify.com/v1/audio-analysis/4kUvIm2l78fzNaUjN99UCK,Coast 2 Coast featuring Discovery,0.597,211409,0.883,trance,4kUvIm2l78fzNaUjN99UCK,0.736,0,0.106,-7.486,0,0.0516,134.993,4,Home,https://api.spotify.com/v1/tracks/4kUvIm2l78fzNaUjN99UCK,audio_features,spotify:track:4kUvIm2l78fzNaUjN99UCK,0.149
44,0.00358,https://api.spotify.com/v1/audio-analysis/2xpYslzcJu4w876FD4a1Yw,Breeder,0.658,573398,0.866,trance,2xpYslzcJu4w876FD4a1Yw,0.881,7,0.0878,-9.127,0,0.0495,133.964,4,Tyrantanic (Slacker's Kingdom Come Mix),https://api.spotify.com/v1/tracks/2xpYslzcJu4w876FD4a1Yw,audio_features,spotify:track:2xpYslzcJu4w876FD4a1Yw,0.495
45,0.00249,https://api.spotify.com/v1/audio-analysis/5eQiErCMy4qMuNeGZflfvt,Max Graham,0.658,656773,0.75,trance,5eQiErCMy4qMuNeGZflfvt,0.875,10,0.35,-11.25,0,0.0578,133.988,4,Airtight,https://api.spotify.com/v1/tracks/5eQiErCMy4qMuNeGZflfvt,audio_features,spotify:track:5eQiErCMy4qMuNeGZflfvt,0.27
46,0.000524,https://api.spotify.com/v1/audio-analysis/2h46kmf6QQms2HP9ezz8Rf,Armin van Buuren,0.562,516923,0.909,trance,2h46kmf6QQms2HP9ezz8Rf,0.534,11,0.0836,-6.507,0,0.0496,129.986,4,Suddenly Summer - Original Mix,https://api.spotify.com/v1/tracks/2h46kmf6QQms2HP9ezz8Rf,audio_features,spotify:track:2h46kmf6QQms2HP9ezz8Rf,0.08
47,0.03,https://api.spotify.com/v1/audio-analysis/1Q3E2Fu0CYUhW2b0ttKXa6,Armin van Buuren,0.473,249743,0.874,trance,1Q3E2Fu0CYUhW2b0ttKXa6,0.125,4,0.208,-6.569,0,0.0663,129.999,4,Suddenly Summer - Original Mix Edit,https://api.spotify.com/v1/tracks/1Q3E2Fu0CYUhW2b0ttKXa6,audio_features,spotify:track:1Q3E2Fu0CYUhW2b0ttKXa6,0.059
48,0.96,https://api.spotify.com/v1/audio-analysis/7eJzktFzyGg5V07nVreSDp,Above & Beyond,0.111,229187,0.261,trance,7eJzktFzyGg5V07nVreSDp,0.922,5,0.191,-15.167,1,0.0347,86.599,5,Filmic,https://api.spotify.com/v1/tracks/7eJzktFzyGg5V07nVreSDp,audio_features,spotify:track:7eJzktFzyGg5V07nVreSDp,0.0375
49,0.0304,https://api.spotify.com/v1/audio-analysis/5ujmAC6yp9J29zNnq6BE5i,Above & Beyond,0.578,317440,0.69,trance,5ujmAC6yp9J29zNnq6BE5i,0.00107,2,0.103,-8.435,0,0.0425,129.919,4,Alchemy,https://api.spotify.com/v1/tracks/5ujmAC6yp9J29zNnq6BE5i,audio_features,spotify:track:5ujmAC6yp9J29zNnq6BE5i,0.267
50,0.0216,https://api.spotify.com/v1/audio-analysis/2CG1FmeprsyjgHIPNMYCf4,Above & Beyond,0.691,326267,0.522,trance,2CG1FmeprsyjgHIPNMYCf4,0.0141,6,0.125,-8.024,0,0.0908,133.995,4,Sun & Moon,https://api.spotify.com/v1/tracks/2CG1FmeprsyjgHIPNMYCf4,audio_features,spotify:track:2CG1FmeprsyjgHIPNMYCf4,0.187
51,0.0733,https://api.spotify.com/v1/audio-analysis/35eUIeUfgpAjJXrHOq65w4,Above & Beyond,0.564,334733,0.79,trance,35eUIeUfgpAjJXrHOq65w4,0.444,3,0.0586,-6.759,1,0.031,132.002,4,You Got to Go,https://api.spotify.com/v1/tracks/35eUIeUfgpAjJXrHOq65w4,audio_features,spotify:track:35eUIeUfgpAjJXrHOq65w4,0.333
52,0.123,https://api.spotify.com/v1/audio-analysis/3Ts6YoxfWC2gRtea9nPyTN,Above & Beyond,0.707,370333,0.652,trance,3Ts6YoxfWC2gRtea9nPyTN,0.000405,10,0.158,-6.911,0,0.0895,130.001,4,Black Room Boy,https://api.spotify.com/v1/tracks/3Ts6YoxfWC2gRtea9nPyTN,audio_features,spotify:track:3Ts6YoxfWC2gRtea9nPyTN,0.613
53,0.0833,https://api.spotify.com/v1/audio-analysis/388jrrjpS1rb7GAJM7ULcp,Above & Beyond,0.726,233227,0.702,trance,388jrrjpS1rb7GAJM7ULcp,0.0141,1,0.0574,-6.773,1,0.0466,126.015,4,Giving It Out,https://api.spotify.com/v1/tracks/388jrrjpS1rb7GAJM7ULcp,audio_features,spotify:track:388jrrjpS1rb7GAJM7ULcp,0.783
54,0.0989,https://api.spotify.com/v1/audio-analysis/4eWvHtSRXjZSQ4foc06GiP,Above & Beyond,0.565,358373,0.584,trance,4eWvHtSRXjZSQ4foc06GiP,0.000755,7,0.701,-5.839,0,0.0415,133.996,4,On My Way to Heaven,https://api.spotify.com/v1/tracks/4eWvHtSRXjZSQ4foc06GiP,audio_features,spotify:track:4eWvHtSRXjZSQ4foc06GiP,0.169
55,0.00452,https://api.spotify.com/v1/audio-analysis/3LP8rsCH9nam9sou2MpgP5,Above & Beyond,0.56,345267,0.776,trance,3LP8rsCH9nam9sou2MpgP5,0.444,11,0.117,-6.882,0,0.0378,131.995,4,Prelude,https://api.spotify.com/v1/tracks/3LP8rsCH9nam9sou2MpgP5,audio_features,spotify:track:3LP8rsCH9nam9sou2MpgP5,0.226
56,0.934,https://api.spotify.com/v1/audio-analysis/48hZpYyUNir1GFfTIsz8Mi,Above & Beyond,0.139,291027,0.389,trance,48hZpYyUNir1GFfTIsz8Mi,0.884,7,0.0828,-11.637,0,0.0378,183.678,5,Sun In Your Eyes,https://api.spotify.com/v1/tracks/48hZpYyUNir1GFfTIsz8Mi,audio_features,spotify:track:48hZpYyUNir1GFfTIsz8Mi,0.0365
57,0.0339,https://api.spotify.com/v1/audio-analysis/2DOSw4nvs64YSCOyax84JH,Above & Beyond,0.645,393373,0.582,trance,2DOSw4nvs64YSCOyax84JH,0.0177,1,0.117,-6.866,1,0.0339,129.989,4,Love Is Not Enough,https://api.spotify.com/v1/tracks/2DOSw4nvs64YSCOyax84JH,audio_features,spotify:track:2DOSw4nvs64YSCOyax84JH,0.125
58,0.127,https://api.spotify.com/v1/audio-analysis/2kiruUguQ3EKMJ3BIRrtTR,Above & Beyond,0.529,361267,0.756,trance,2kiruUguQ3EKMJ3BIRrtTR,0.0316,9,0.107,-7.882,0,0.0333,129.959,4,Every Little Beat,https://api.spotify.com/v1/tracks/2kiruUguQ3EKMJ3BIRrtTR,audio_features,spotify:track:2kiruUguQ3EKMJ3BIRrtTR,0.188
59,0.00615,https://api.spotify.com/v1/audio-analysis/0XqqufxEOa0P8SpY4EpH9f,Above & Beyond,0.544,216760,0.718,trance,0XqqufxEOa0P8SpY4EpH9f,0.664,1,0.232,-7.805,1,0.0314,131.997,4,Sweetest Heart,https://api.spotify.com/v1/tracks/0XqqufxEOa0P8SpY4EpH9f,audio_features,spotify:track:0XqqufxEOa0P8SpY4EpH9f,0.636
60,0.00148,https://api.spotify.com/v1/audio-analysis/7EUQCJB5ajbOpXHcwSXiUr,Above & Beyond,0.485,329333,0.867,trance,7EUQCJB5ajbOpXHcwSXiUr,0.0144,3,0.327,-6.711,0,0.0349,133.979,4,Thing Called Love,https://api.spotify.com/v1/tracks/7EUQCJB5ajbOpXHcwSXiUr,audio_features,spotify:track:7EUQCJB5ajbOpXHcwSXiUr,0.276
61,0.942,https://api.spotify.com/v1/audio-analysis/1mJ61oaVO1vvYv8bze3vFi,Above & Beyond,0.325,303000,0.14,trance,1mJ61oaVO1vvYv8bze3vFi,0.0408,1,0.094,-15.856,1,0.0366,125.88,4,Only a Few Things,https://api.spotify.com/v1/tracks/1mJ61oaVO1vvYv8bze3vFi,audio_features,spotify:track:1mJ61oaVO1vvYv8bze3vFi,0.0363
62,0.944,https://api.spotify.com/v1/audio-analysis/2auBuIN7gvImZfmjrm3IP2,Above & Beyond,0.217,173307,0.187,trance,2auBuIN7gvImZfmjrm3IP2,0.989,0,0.117,-17.336,0,0.0353,137.277,4,Eternal,https://api.spotify.com/v1/tracks/2auBuIN7gvImZfmjrm3IP2,audio_features,spotify:track:2auBuIN7gvImZfmjrm3IP2,0.0348
63,0.000317,https://api.spotify.com/v1/audio-analysis/73V7xVlMD1W9WI2SjYZXxt,Gareth Emery,0.673,429333,0.823,trance,73V7xVlMD1W9WI2SjYZXxt,0.122,2,0.308,-6.788,1,0.0315,129.999,4,Concrete Angel - Original Mix,https://api.spotify.com/v1/tracks/73V7xVlMD1W9WI2SjYZXxt,audio_features,spotify:track:73V7xVlMD1W9WI2SjYZXxt,0.398
64,0.00245,https://api.spotify.com/v1/audio-analysis/6hEo8pz58cfwpFw02Ql4Vx,Armin van Buuren,0.57,442356,0.972,trance,6hEo8pz58cfwpFw02Ql4Vx,0.551,2,0.687,-6.947,0,0.04,130.0,4,I'll Listen - Original Mix,https://api.spotify.com/v1/tracks/6hEo8pz58cfwpFw02Ql4Vx,audio_features,spotify:track:6hEo8pz58cfwpFw02Ql4Vx,0.114
65,6.93e-05,https://api.spotify.com/v1/audio-analysis/6YZpzZtHxsWklnVFFj5klE,Omnia,0.629,368192,0.893,trance,6YZpzZtHxsWklnVFFj5klE,0.103,8,0.108,-3.05,1,0.0396,127.981,4,The Fusion - Original Mix,https://api.spotify.com/v1/tracks/6YZpzZtHxsWklnVFFj5klE,audio_features,spotify:track:6YZpzZtHxsWklnVFFj5klE,0.41
66,0.00411,https://api.spotify.com/v1/audio-analysis/7CnRUT10lkcby2UjfnNzkY,GAIA,0.584,517712,0.971,trance,7CnRUT10lkcby2UjfnNzkY,0.871,1,0.114,-6.023,1,0.0446,131.987,4,J'ai Envie De Toi - Original Mix,https://api.spotify.com/v1/tracks/7CnRUT10lkcby2UjfnNzkY,audio_features,spotify:track:7CnRUT10lkcby2UjfnNzkY,0.244
